# gate-buckets.tsv — the yield bucket of every refusal site scripts/check-gate-buckets.sh
# enumerates in the lean lane (#636, item 2 of the #605 epic).
#
# TAB-separated. Columns:
#   key <TAB> bucket <TAB> anchor <TAB> yield <TAB> why
#
# key     `<repo-relative path>::<refusal primitive>` — docs/prose-blocker-triage.tsv's existing
#         `path::name` enforcer key, adopted unchanged. The pair must be one CORPUS declares.
# bucket  gates-llm | gates-signal | gates-process | not-a-gate
#           gates-llm      a fabrication or self-approval defense. NEVER yields: an attended
#                          session cannot approve its own work any more than an unattended one
#                          can, because what is missing is independence, not attendance.
#           gates-signal   the fact is objective — a lane is red, a hash moved, a file is frozen.
#                          NEVER yields either, and this bucket exists so that "no gate is
#                          unclassified" is satisfiable without making a red suite waivable.
#           gates-process  the premise is "no human is available to answer this". MAY yield.
#           not-a-gate     NOT a bucket. The shape enumerator over-enumerates — environment
#                          refusals, usage errors and exit-0 success paths all match it — and this
#                          is the value that gives them a home so the enum can close. A row here
#                          must OPEN its `why` with which of the three it is, and that is checked.
# anchor  A distinctive substring of the site's LINE. Text, never a line number: a `file:line`
#         key would red on every unrelated edit above it, and a guard that cries wolf gets
#         baselined away. The anchor must still appear in the file (absence is ANCHOR DRIFT = red)
#         and must still cover at least one live enumerated site (a row that outlived its site is
#         also red). An anchor MAY cover several sites; the guard prints the count per row so a
#         loose one is visible rather than silent.
# yield   `-` for every bucket but `gates-process`. For `gates-process`, either an
#         OVERRIDE_GATES / OVERRIDE_SCOPES value — read from operator-override.sh at run time, not
#         copied — or `unwired — <reason>`. THE SAFETY ARM IS THIS COLUMN, not code proximity: a
#         row whose yield cell names an override value MUST be gates-process, which is what stops
#         a future edit from wiring a red test lane to an operator waiver.
# why     What makes this disposition true. Not "looks fine" — name the mechanism.
#
# THE COUNT IS NOT THE CONTRACT. `check-gate-buckets.sh --list` prints the denominator, and this
# file must cover it exactly. That pair is the contract, and neither half can rot without the
# other saying so.
#
# GRANULARITY. One row per enumerated site is the default. Two places take the sanctioned
# exception of one anchor over several sites, and both are visible in the printed counts:
#   * the `envfail` classes (OR-1's recorded default) — 132 sites, 6 rows. The exit-2 contract is
#     what makes every one of them `not-a-gate`, so per-site rows would add no classification.
#   * `orchestrate-lean.sh`'s `terminal <slug> <code>` sites, keyed on the slug. Two calls with
#     the same slug are the same decision point reached from two call paths (the resume path and
#     the fresh path); dispositioning them apart would be a distinction with no referent.
#
# MOST gates-process ROWS ARE LEGITIMATELY `unwired`, and OR-2 settles that they may stay so:
# only two OVERRIDE_GATES values exist today and both are intake-side. The guard checks the FORM
# of the cell, never the existence of a follow-up ticket.
#
# ---- plugins/dev-pipeline/skills/build-lean/lean-evidence.sh::envfail ----
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_obligation	gates-signal	fail_obligation pr-cost-block "$LEAN_PATCH_ERROR"	-	the fact is objective: the patch identity either computes against the base or it does not. The published figure is stamped against it, so an uncomputable identity means an unstampable figure.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_obligation	gates-signal	fail_obligation verdict-reference "$LEAN_COMMENT_ERROR"; return	-	the fact is objective: the closing comment write either succeeded or returned an error, which the obligation quotes verbatim.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_obligation	gates-signal	fail_obligation verdict-reference "PR body does not reference th	-	the fact is objective: the body either references the verdict record path or it does not. Under a read-only tracker the body is the only surface a reviewer has, which is why this is checked rather than assumed.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_obligation	gates-signal	block_obligation verdict-reference "could not fetch the comment	-	the fact is objective and fails CLOSED on an unknown: the comment trail could not be fetched, so whether the closing comment exists is unknown, and an unknown is not a pass. No operator answer would change what the API returned.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_obligation	gates-signal	block_obligation verdict-reference "no closing comment on #$ISSU	-	the fact is objective: some comment on the ticket either references the verdict record or none does. The closing comment is what carries the review's evidence back to the tracker.
#
# ---- plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse ----
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-signal	ticket_refuse "#$ISSUE is $state and its comment trail could not	-	the fact is objective and fails CLOSED: the ticket is closed and its comment trail is unreadable, so this run's own claim evidence cannot be checked either way.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-signal	ticket_refuse "#$ISSUE is $state, and nothing on it evidences th	-	the fact is objective: the ticket is closed and nothing on it evidences that THIS run ever claimed it. #650's mid-run re-check reaches the same arm from inside a live session.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-signal	ticket_refuse "#$ISSUE is $state. This run's claim evidence is o	-	the fact is objective: the ticket is closed, and a claim WRITE against a closed ticket is refused even though the run's own claim evidence proves the run is real.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-signal	ticket_refuse "#$ISSUE's state could not be read via '$GH_CLI' —	-	the fact is objective and fails CLOSED on an unknown: the tracker could not be read, so the ticket's state is unknown. Treating an unreadable tracker as a live ticket is the fabrication this refuses; no operator presence changes what the CLI returned.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-signal	ticket_refuse "'$GH_CLI' answered an unrecognized state '$state'	-	the fact is objective and fails CLOSED: the tracker answered a state outside the enum, so guessing whether the ticket is open would be inventing the answer.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-signal	ticket_refuse "'$ISSUE' is not a github issue number — expected	-	the fact is objective: a github issue number is a positive integer with no leading zeros, or it is not.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-signal	ticket_refuse "'$ISSUE' is not a valid jira key for this repo —	-	the fact is objective: the key either matches `tracker.keyPattern` or it does not. A shape test over a string, with no judgment in it.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-signal	ticket_refuse "'$ISSUE' names no issue in this repository." \	-	the fact is objective: the tracker either resolves the key to an issue in this repository or it does not.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-signal	ticket_refuse "--ticket-source '$TICKET_SOURCE' declares an INFE	-	the fact is objective: `--ticket-source` declares an inferred ticket, and the checkout either is or is not a work branch of the configured prefix.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-llm	ticket_refuse "\`$SUB\` was given no ticket, and this checkout (	-	the same self-selection defense as the row above, on the other arm: no argument AND no lane branch to infer from. Inference is legal only from a lane worktree, and only as the CALLER's declared derivation, which the gate then checks.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-llm	ticket_refuse "\`$SUB\` was given no ticket, and this gate does	-	self-selection defense, and the primitive's own header at :650 states it: a session that could list the queue could SELF-SELECT an assignment, claim it and open a PR for it. Refusing to infer a ticket from nothing is what keeps the assignment an input rather than a choice — and an attended session self-selecting is no more independent than an unattended one.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::ticket_refuse	gates-signal	ticket_refuse "the argument names '$ISSUE', but this checkout is	-	the fact is objective: the argument's key and the checkout's branch key are equal or they are not. This is the arm that stops a gate call from grading the wrong tree.
#
# ---- plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::envfail ----
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::envfail	not-a-gate	envfail env-	-	environment refusal — the seven `env-*` slugs are unusable-environment refusals (not in a git repo, unparseable config, unresolvable main checkout, mktemp failure, an unloadable sibling library). `envfail` here delegates to `terminal <slug> 2`, so these share the exit-2 contract with the other four files. One row per slug prefix, per OR-1's default.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::envfail	not-a-gate	envfail usage-	-	usage error — the nine `usage-*` slugs are argument-parsing refusals (unknown option, missing --build-model, a non-numeric --max-rounds). Nothing about the lane is being judged; the invocation is malformed. One row per slug prefix rather than per site, per OR-1's default.
#
# ---- plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal ----
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	not-a-gate	terminal approved 0 	-	success path — the lane reached an approved, closed-out PR. Exit 0.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal build-continuations-spent 1 	-	the fact is objective and counted: the build phase spent its --max-continuations budget without leaving a PR.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal build-idle 1 	-	the fact is objective: no open PR on the lane branch after the BUILD session, so there is nothing to review.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal build-inflight 1 	-	the fact is objective: the gate's in-flight arm reports that the lane worktree still holds work nothing else has a copy of. Uncommitted or unpushed content either exists or it does not.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal build-inflight-unreadable 1 	-	the fact is objective and fails CLOSED on an unknown: the in-flight check could not complete, so whether the worktree holds unique work is unknown.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal build-session-failed 1 	-	the fact is objective: the spawned BUILD session exited non-zero.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal closeout-incomplete 1 	-	the fact is objective: the close-out gate did not reach rc=0, twice. The obligations it names are the exit artifacts, each read off the PR and the tracker.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal closeout-inflight 1 	-	the fact is objective: the close-out completed but the lane worktree still holds work nothing else has a copy of.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal closeout-inflight-unreadable 1 	-	the fact is objective and fails CLOSED on an unknown: the in-flight check could not complete after the close-out.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	not-a-gate	terminal dry-run 0 	-	success path — `--dry-run` reached its intended end. Exit 0, nothing spawned, nothing refused.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	not-a-gate	terminal env-branch-prefix 2 	-	environment refusal — the lane's branch prefix could not be resolved from config, so the scheduler does not know what branch the lane is on. Nothing about the work has been judged.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal infra-unreadable 1 	-	the fact is objective and fails CLOSED on an unknown: milestone 3's infrastructure residue could not be read, so a killed evaluation cannot be told from an idle one.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	not-a-gate	terminal lane-closed-out 0 	-	success path — the lane worktree is gone because teardown removed it and milestone 5 is satisfied. Exit 0.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal pr-ambiguous 1 	-	the fact is objective and counted: more than one open PR on the lane branch. The lane cannot choose which one it is about, and neither could an operator without closing or retargeting one — which is a repository edit, not an answer.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal preflight-rejected 2 	-	the fact is objective: at least one preflight probe failed. The one probe whose premise is an absent human exits at the resumable code above before this line; what reaches here is a spawn binary that does not resolve, an unreadable gate, an unreadable or closed ticket, or an override record that could not be read as a clean answer. Exit 2 is the caller's vocabulary for 'nothing was spawned', not a claim that this is an environment refusal.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-process	terminal preflight-rejected-resumable 3 	intake-unqueued	the premise IS an absent human: #<n> is unintaken, and intake is a session an operator runs. The yield is WIRED — probe_intake asks operator-override.sh `check --gate intake-unqueued` first, and a clean recorded override returns 0 before this line is ever reached. This exit code exists to say the rejection is resumable by paying off intake in-session.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal progress-unreadable 1 	-	the fact is objective and fails CLOSED on an unknown: the run's progress record could not be read through the gate, so the continuation predicate is unavailable and a stopped BUILD session cannot be told from a finished one.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal review-dark 5 	-	the fact is objective: the REVIEW session left no verdict record usable against the current head, twice. No round was spent, which is a counted fact about the record, not a reading of it.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal review-session-failed 1 	-	the fact is objective: the spawned REVIEW session exited non-zero.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal rounds-spent 4 	-	the fact is objective and counted: --max-rounds rounds were spent without an approve.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal staleness-expired 7 	-	the fact is objective: the gate's staleness arms report that the lane's premise has moved — the base advanced, or the ticket closed. Both are reads of external state, and an operator standing by does not un-move them. Fires on both the pre-loop and the pre-spawn call.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal staleness-unreadable 1 	-	the fact is objective and fails CLOSED on an unknown: the staleness check could not complete, so whether the premise still holds is unknown. Advancing a lane against an unverified premise is what this refuses.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal verdict-budget-spent 4 	-	the fact is objective and counted: the gate's own fix budget reached its bound (rc=4). The count lives in the progress record, not in a judgment, and SKILL.md's rule is that re-entry is from the top rather than an operator waiver.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal verdict-gate-failed 1 	-	the fact is objective and fails CLOSED: the verdict gate exited on a code the scheduler has no reading for, so no verdict was established.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	not-a-gate	terminal verdict-gate-unreadable 2 	-	environment refusal — the verdict gate exited 2, which the gate's own header defines as 'nothing was evaluated'. The scheduler propagates it rather than reading it as a verdict, and its message says so in as many words.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal verdict-progress-unreadable 1 	-	the fact is objective and fails CLOSED on an unknown: with no lane worktree, the run's progress record could not be read through the gate, so whether milestone 5 is satisfied is unknown.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-llm	terminal verdict-self-authored 6 	-	P10 self-approval defense, propagated: the gate reported (rc=6) that the verdict record is authored by the build run or the build session. Generation may not author its own evaluation, and an attended session is no more independent than an unattended one.
plugins/dev-pipeline/skills/run-lean/orchestrate-lean.sh::terminal	gates-signal	terminal worktree-missing 1 	-	the fact is objective: no worktree for the lane branch AND no satisfied milestone 5 in the record — the two together mean the build turn left nothing behind.
#
# ---- plugins/dev-pipeline/tools/operator-override.sh::envfail ----
plugins/dev-pipeline/tools/operator-override.sh::envfail	not-a-gate	envfail 	-	environment refusal — operator-override.sh's envfail is its single refusal primitive and covers both halves — a malformed invocation and an unusable environment — at exit 2. The gate it guards (whether a record may be written at all) is the attendance check, not this primitive. Dispositioned as one row for the whole class, which is OR-1's recorded default: the exit-2 contract is what makes every site in it true, so 132 near-identical rows would add no classification and would drown the register. The covered-site count printed above is what keeps that looseness visible.
#
# ---- scripts/check-lean-chain.sh::envfail ----
scripts/check-lean-chain.sh::envfail	not-a-gate	envfail 	-	environment refusal — check-lean-chain.sh raises exit 2 when the boundary cannot be evaluated at all — no PR body, no readable repo root. A violation it CAN evaluate goes through note_violation or fail, both classified separately. Dispositioned as one row for the whole class, which is OR-1's recorded default: the exit-2 contract is what makes every site in it true, so 132 near-identical rows would add no classification and would drown the register. The covered-site count printed above is what keeps that looseness visible.
#
# ---- scripts/check-lean-chain.sh::fail ----
scripts/check-lean-chain.sh::fail	gates-signal	fail "PR body carries no resolvable issue reference ('Closes	-	the fact is objective: the PR body either carries a resolvable 'Closes #N'/'Part of #N' or it does not, and the head branch either matches the lane prefix or it does not. Both are read off artifacts at the merge boundary, where no operator is present to be asked anyway.
#
# ---- scripts/check-lean-chain.sh::note_violation ----
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "$CHAIN_BROKEN The remedy is a review round that reads the full diff."	-	the fact is objective: the round chain either reaches back to a committed record through inherited_patch_id or it is broken at a named round. Walking commits, not judging them.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "committed spec '$SPEC' carries no numbered AC-n criterion."	-	the fact is objective: the committed spec either carries a numbered AC-n or it does not — a grep over a committed file.
scripts/check-lean-chain.sh::note_violation	gates-llm	note_violation "found $any '$LEAN_CLAIM_MARKER_TAG' marker(s) on #$KEY, but none that	-	forgery defense. Claim markers exist on the ticket but none is bot-authored: an operator-posted marker is trivially forgeable by anyone with write access, so accepting it would let a session manufacture the evidence that it ran. Independence, not attendance, is what is missing — an attended session's hand-posted marker is exactly the artifact this refuses.
scripts/check-lean-chain.sh::note_violation	gates-llm	note_violation "no bot-authored '$LEAN_CLAIM_MARKER_TAG' comment on #$KEY at or befor	-	the same forgery defense on the absent arm: no bot-authored claim marker at or before PR-open, so the run left no evidence it ever claimed the ticket. The bot identity is the part a session cannot mint.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "no committed lean spec (a file named *$LEAN_SPEC_SUFFIX for #$KEY). T	-	the fact is objective: a file matching the lean spec suffix for this key is committed on the branch, or it is not. The spec IS the definition of done; without it nothing constrains the change, and no operator presence supplies one.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "render receipt '$RENDERS' carries no 'rendered_from:' key, so nothing	-	the fact is objective: the receipt either carries a `rendered_from:` key or it does not, so it can or cannot be dated against the code being merged.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "render receipt '$RENDERS' records rendered_from ${RENDERED_FROM:0:12}	-	the fact is objective and hashed: the receipt's rendered_from and the branch's current render identity are equal or they are not.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "spec '$SPEC' arms the design render lane, but no render receipt (a fi	-	the fact is objective: the spec arms the design render lane and no render receipt is committed. The screenshots a fidelity verdict was scored against either exist on the branch or they do not.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "spec '$SPEC' arms the design render lane, but verdict record '$VERDIC	-	the fact is objective: the record's `fidelity:` value is `pass` or it is not.
scripts/check-lean-chain.sh::note_violation	gates-llm	note_violation "the bot-authored lean-claimed comment on #$KEY carries no run_id, so	-	identity defense: the marker is bot-authored but carries no run_id, so the build run's identity is unknown and the verdict's independence from it cannot be checked. P10 is unenforceable against an unknown.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "verdict record '$VERDICT' approves $(git -C "$REPO_ROOT" rev-parse --	-	the fact is objective and counted: n files changed between the verdict's commit and the PR head. #372's rule — a rebase that replays the branch unchanged does not re-stamp, new content does — is decided by this diff, not by judgment.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "verdict record '$VERDICT' carries no reviewed_head key, so nothing st	-	the fact is objective: the record either declares a `reviewed_head` key or it does not, and without it nothing states which commit the review read.
scripts/check-lean-chain.sh::note_violation	gates-llm	note_violation "verdict record '$VERDICT' carries the BUILD run's identity ('$VERDICT	-	P10 self-approval defense: the verdict record carries the BUILD run's identity, so the session that wrote the code also wrote its own review. Attendance is not the missing ingredient — independence is.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "verdict record '$VERDICT' is present in the tree but carries no commi	-	the fact is objective: the record is in the tree but `git log` finds no commit for it, so nothing dates it against the code.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "verdict record '$VERDICT' names reviewed_head $VERDICT_REVIEWED_HEAD,	-	the fact is objective: the named commit either exists in this checkout or it does not. A force-push or rebase that dropped it leaves nothing to compare.
scripts/check-lean-chain.sh::note_violation	gates-llm	note_violation "verdict record '$VERDICT' names the BUILD session ('$VERDICT_SESSION_	-	the session-scoped half of the same P10 defense: a distinct run_id does not make it an independent review if the same SESSION authored both.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "verdict record '$VERDICT' reads 'verdict=${verdict_value:-<none>}', n	-	the fact is objective: the record's `verdict=` value is `approve` or it is not — read off a committed file.
scripts/check-lean-chain.sh::note_violation	gates-signal	note_violation "verdict record '$VERDICT' states it reviewed $(git -C "$REPO_ROOT" re	-	the fact is objective and counted: n declared files differ between the reviewed commit and the current head.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_milestone	gates-signal	block_milestone 5 "progress file is not current — milestone(s)$missing l	-	the fact is objective: one or more earlier milestones left no satisfied record. It BLOCKS rather than fails since #642 — the corpus adjudicates all three of its recorded firings `unchanged`, because what it announces is that a step the checklist orders NEXT has not happened yet — but it never yields: an attended operator's presence does not make an unsatisfied milestone satisfied. Round 1 of #642 brought cmd_close_out's sibling call to the same verb, so this anchor now matches both sites and the two rows that carried the fail_milestone spelling are gone.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_milestone	gates-signal	block_milestone 5 "$2"	-	the fact is objective: this is the funnel `block_obligation` calls once it has already established an exit-artifact fact, so every reason reaching it is one of the rows below. It is `fail_milestone 5 "$2"`'s absent-verb twin (#642) and shares its disposition exactly.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "verdict record $VERDICT_REL carries no reviewed_patch_	-	the fact is objective: the record either declares a `reviewed_patch_id` key or it does not. #642 made it required here — it is what the merge boundary already required (lean-evidence.sh refuses a record without it), and refusing locally replaced the SHA-keyed fallback that used to gate such records to no effect.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_milestone	gates-signal	block_milestone 3 "spec $SPEC_REL arms the design lane, but no transl	-	the fact is objective: the ticket arms the design lane and no translation plan file exists at the declared path. File presence, not judgment. Charged to the absent budget because it names the checklist step the run had not reached yet.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_milestone	gates-signal	block_milestone 3 "the translation plan $PLAN_MANIFEST_REL carries no 'planned_from:'	-	the fact is objective: the plan carries no `planned_from:` line, so nothing states which tree it was written against. A grep over the artifact, not a reading of it.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_milestone	gates-signal	block_milestone 3 "the translation plan $PLAN_MANIFEST_REL is stamped for this tree	-	the fact is objective: the plan is stamped for this tree and is not committed, so the branch does not carry it. Both readings of uncommitted fail — untracked, and tracked-but-differing — and both are file facts.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_milestone	gates-signal	block_milestone 3 "the translation plan $PLAN_MANIFEST_REL was written against different code	-	the fact is objective and hashed: the recorded `planned_from` does not equal this branch’s plan patch identity, so the binding names a tree that is not this one. The gate re-stamps and reds until the stamp is committed.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "the translation plan $PLAN_MANIFEST_REL is not complete	-	the fact is objective: a required column is absent, a declared cell is empty, or a row is shorter than its header. Every arm is a parse of the committed table, never a judgment about whether what is written is right — that judgment is the plan reviewer’s and no gate makes it.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "cannot compute this branch's plan patch identity	-	the fact is objective and fails CLOSED: the plan patch identity cannot be computed against the base, so there is nothing to bind the plan to. A binding that cannot be computed must not be recorded.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "cannot rewrite the 'planned_from:' header	-	the fact is objective: the stamp could not be written to the plan file. Raised as a milestone failure rather than exit 2 because it sits inside the armed lane’s own bookkeeping, exactly as the render manifest’s write failure does.
